"N","d","G","beta","m","s","K","rank","ratio","beta.hat","V_LZ","V_HC1","V_HC2","V_HC3","V_LOO","V_CR","Neg","T_LZ","T_HC1","T_HC2","T_HC3","T_LOO","T_CR"
600,1,150,1,1,168,151,151,4.86028725089991,1.08135579444,0.00339364208881861,0.00455776059670786,0.00452238240671687,0.00603539579391789,0.00426120811488203,0.00513295759911587,0,1.39654672791235,1.20507127830482,1.20977567770732,1.04721441669273,1.24629863000125,1.13554579114739
600,1,150,1,1,168,201,201,6.33946768288282,0.96196188589856,0.00817146093203645,0.0123497630778872,0.0120549777019929,0.0178291172092248,0.00930282208924955,0.0154018873519699,0,-0.420793596745183,-0.342286415828113,-0.346446175272527,-0.284874815428354,-0.394377036411119,-0.306501077417764
600,1,150,1,1,168,251,251,7.97658839097469,0.919734456438633,0.00252664083373564,0.00436565987021687,0.00435107269769738,0.00752598424687552,0.00495959194811818,0.00488554763357362,0,-1.59682526639425,-1.21479837626442,-1.21683300627277,-0.925225297277493,-1.13974101706899,-1.14834537370856
600,1,150,1,1,169,151,151,4.89228686798156,0.911334300752421,0.00268357525412916,0.00360412006671806,0.00360131934320767,0.00484228337132906,0.0044464196574238,0.0039021549076675,0,-1.71158611299398,-1.47691675752069,-1.47749094036649,-1.2741792930338,-1.32969004916765,-1.4193953901202
600,1,150,1,1,169,201,201,6.26187496211075,0.909273252473331,0.00277211210019236,0.00418957245802903,0.00414204653133423,0.00620378150911843,0.0064714385566055,0.00437759788576512,0,-1.72317723229057,-1.40168520443176,-1.40970375115797,-1.15187962168178,-1.12780736414325,-1.37125242655809
600,1,150,1,1,169,251,251,7.92425341113491,0.986249875609568,0.00421678149343866,0.0072859717541098,0.00718053922698707,0.0122669500085368,0.00955796101227607,0.00874187162121875,0,-0.211746420971899,-0.161087887190881,-0.162266211825469,-0.124147600303562,-0.140644903592258,-0.147063336512853
600,1,150,1,1,170,151,151,5.31482837032767,0.972279442970842,0.00258560409229041,0.00347254193049869,0.00344533216919068,0.00459904154079785,0.00386194423405708,0.00377731205432407,0,-0.545156180003659,-0.47041179617014,-0.47226569871752,-0.408759902375624,-0.446065827461312,-0.451035287162114
600,1,150,1,1,170,201,201,6.6591413579872,1.07353125534185,0.00415538821171563,0.006280157286213,0.00624481123114887,0.00940577497149622,0.00598051994854943,0.00725765051120524,0,1.1406861769095,0.92786911706611,0.930491312913389,0.758184127500464,0.950829196216655,0.863125514591408
600,1,150,1,1,170,251,251,7.87684405369127,0.93571599776137,0.0041672122871782,0.00720032353229671,0.00710963582287253,0.0121709917765535,0.0105644300133843,0.00897225007070635,0,-0.995818281859808,-0.757577211055382,-0.762393578801604,-0.582693163941429,-0.625431675062023,-0.678659953119417
600,1,150,1,1,171,151,151,4.89237333509237,1.00422228872341,0.00336305001073034,0.00451667454095037,0.00449045574868725,0.0060034205383286,0.00498319603822809,0.00509339721680107,0,0.0728083626579171,0.0628258724938014,0.063009018832198,0.0544939820124856,0.0598127735147523,0.0591621780401514
600,1,150,1,1,171,201,201,6.3823109209162,0.92048667249227,0.00464720038645986,0.00702344711987045,0.00695572438982133,0.010441060584397,0.00667973485340159,0.00817539159124137,0,-1.16639118441173,-0.948778358449127,-0.953385946082704,-0.77815770227379,-0.972882331954202,-0.87939834990272
600,1,150,1,1,171,251,251,7.86785685669944,0.956387543700062,0.0042366792932022,0.0073203521950389,0.00735542222110547,0.0128258979026293,0.00995307439852629,0.00977544744826717,0,-0.670035405877176,-0.509735122702088,-0.508518483958,-0.385093916593065,-0.437151448830424,-0.441105247839183
600,1,150,1,1,172,151,151,4.84588762777776,1.03514648916784,0.00441553891130338,0.00593019792201326,0.0058615856597826,0.00778799231992751,0.00744380843815,0.00691427579539285,0,0.528920124022488,0.456401806855206,0.459065220535331,0.398262294907305,0.407365602705537,0.422676984062801
600,1,150,1,1,172,201,201,6.54354121630127,0.998948766141762,0.00411520026533214,0.00621942009116908,0.00620073164726414,0.00935643548281887,0.00393722197653196,0.00759065131628836,0,-0.016387165988667,-0.0133298233509904,-0.0133498956788174,-0.0108678622875611,-0.0167534552501547,-0.0120659027093148
600,1,150,1,1,172,251,251,8.03064819684391,0.941806542249423,0.00218037713023251,0.00376736764968733,0.00376020345021363,0.00653043608514923,0.00315177608152058,0.00348746827060091,0,-1.24625913276634,-0.948102214281641,-0.949004979413709,-0.720117012882032,-1.03656486783488,-0.985414685999606
600,1,150,1,1,173,151,151,4.81994271770282,1.07300728850335,0.00376752161626263,0.00505989173885588,0.00502343579753781,0.00670602944716797,0.00652243931826693,0.00588072399877253,0,1.1894285059336,1.02635028348837,1.03006775175166,0.891524927814525,0.903984939942599,0.95203040897347
600,1,150,1,1,173,201,201,6.7208336383519,1.01980723757172,0.00426693990396969,0.00644874855547723,0.00627725444236409,0.00926054378586604,0.00371776282684331,0.00667283815726062,0,0.303225448782613,0.246652878880481,0.249999444844174,0.205828574302826,0.324850148985056,0.242475919446894
600,1,150,1,1,173,251,251,8.13287294250786,0.990619501437335,0.00380985079821251,0.00658285598775782,0.0064572379978103,0.0109767852757003,0.00745163806232124,0.0078516227121187,0,-0.151974924807819,-0.115616214106086,-0.116735386183958,-0.0895340720521561,-0.108667592389798,-0.105863490649326
600,1,150,1,1,174,151,151,5.03073800051411,0.927311670538855,0.00397003746775618,0.00533187645144157,0.00529689313452971,0.00708231314364513,0.00578101871417379,0.00604823563564665,0,-1.15363224162928,-0.995461914970815,-0.998743767953477,-0.863728252067418,-0.95601014354275,-0.934652854293182
600,1,150,1,1,174,201,201,6.66284672409875,0.907097430450034,0.00226331547850097,0.00342061354297341,0.00344410172138449,0.00525897566825898,0.00164004696772949,0.00333415845425191,0,-1.95278836738301,-1.58845794306877,-1.58303217223816,-1.28108263790917,-2.2940325897292,-1.60892058535937
600,1,150,1,1,174,251,251,7.83276212564876,1.1612218300019,0.00383117649632779,0.00661970362483514,0.00648286217265775,0.0110054579522506,0.00718889152059554,0.00788703091888432,0,2.60470033919645,1.98154789337484,2.00235212127905,1.53680861713592,1.90148490167352,1.81537802803704
